61;37;36;31;26
22;57;27;17;29
96;93;117;103;99
76;72;112;85;80
65;115;79;75;70
98;122;97;87;92
63;81;54;51;57
55;51;48;45;69
31;27;55;23;34
24;15;11;51;19
42;32;42;33;34
41;30;50;32;34
91;67;56;66;61
58;37;40;34;44
41;76;46;48;36
42;43;41;50;50
93;97;89;100;121
33;44;35;37;53
91;98;90;98;89
13;23;27;18;63
80;88;82;94;84
25;30;46;22;19
34;46;40;36;32
17;9;23;11;13
99;92;113;95;89
57;47;53;50;71
62;65;54;58;86
56;46;42;44;50
22;52;28;25;34
46;42;44;50;56
10;6;14;46;19
62;68;60;58;76
76;62;66;70;64
39;37;49;35;43
26;42;35;30;28
57;62;52;65;97
83;84;89;82;89
27;33;23;31;51
76;86;77;86;78
77;73;69;80;101
57;56;65;65;58
27;24;21;51;33
88;106;76;82;79
38;43;45;73;33
72;72;66;65;64
73;66;57;59;61
34;42;45;66;38
75;86;107;79;83
40;37;34;58;44
36;36;28;26;27
93;98;107;103;143
52;57;47;97;61
92;98;86;116;89
49;51;50;59;59
37;49;67;40;43
74;70;106;66;79
13;25;18;53;23
43;35;40;30;75
48;66;57;46;50
29;57;36;25;33
107;91;93;89;99
99;105;96;123;93
72;86;74;80;76
46;50;86;54;59
20;10;14;28;12
15;14;23;23;13
85;97;83;81;90
53;58;49;45;85
17;23;15;23;16
77;49;41;45;53
28;17;27;22;52
91;73;70;77;67
30;22;21;30;20
42;53;46;62;44
50;52;66;48;58
94;66;70;74;76
100;100;91;92;93
20;41;17;25;14
47;44;50;53;65
93;68;69;63;58
97;104;92;132;102
63;53;66;98;58
34;43;50;36;38
16;36;20;18;27
53;62;62;55;54
46;49;43;54;70
65;75;67;75;66
85;82;103;88;91
77;87;83;101;80
64;50;46;56;48
131;91;81;95;86
44;57;52;48;84
29;34;43;79;39
92;95;122;98;104
45;43;44;53;53
16;18;26;17;26
86;100;76;79;82
64;54;60;57;78
37;45;77;41;50
81;78;74;70;102
72;87;69;75;66
42;12;15;18;24
47;37;33;35;41
61;66;69;101;56
28;23;73;37;33
22;31;25;49;19
58;51;50;58;49
74;82;79;114;69
29;43;25;35;27
64;59;58;64;57
35;29;32;50;38
44;54;72;52;48
33;49;41;31;35
59;51;55;87;63
82;76;100;79;86
36;48;30;33;27
97;102;129;93;89
50;48;57;49;57
31;32;38;38;33
94;86;82;90;118
88;81;72;74;76
58;48;51;54;72
23;50;32;20;26
45;41;50;37;77
14;19;46;6;10
44;54;49;58;94
43;50;44;45;50
64;78;66;71;62
20;20;11;13;12
76;72;112;80;85
46;45;52;47;52
100;90;95;101;125
49;47;51;55;61
60;69;49;53;51
24;28;31;52;20
95;89;98;92;110
76;90;83;78;74
21;12;48;8;16
95;85;91;109;88
15;10;60;20;24
83;72;75;78;99
93;98;114;87;90
42;42;37;35;36
77;72;71;70;77
78;110;74;83;70
64;70;63;65;70
101;66;76;77;71
39;57;41;49;43
37;33;29;39;57
79;82;71;103;75
83;90;82;90;84
62;58;68;66;86
78;53;48;43;54
38;54;47;42;40
63;52;62;57;87
31;59;27;23;35
76;86;81;87;111
62;69;63;69;61
80;84;80;80;80
31;55;37;25;28
101;95;91;119;99
47;97;57;61;52
36;42;48;66;39
75;88;115;83;79
95;95;85;86;87
27;32;32;26;25
35;39;25;75;30
21;16;28;56;26
31;15;19;24;17
107;98;97;107;99
46;43;53;49;67
10;14;17;38;6
70;68;76;84;66
62;68;65;73;89
46;53;44;45;53
23;15;20;10;55
38;39;33;28;63
24;59;29;34;35
16;21;28;56;26
114;84;79;74;86
76;31;36;26;40
60;59;69;69;61
56;56;49;48;50
70;73;91;79;76
25;22;19;43;29
23;31;25;39;21
55;23;15;19;28
60;42;36;33;30
73;78;72;78;71
66;82;64;74;68
18;12;18;11;10
54;50;86;46;59
11;19;13;12;19
93;85;95;113;89
51;37;41;39;45
78;87;94;82;80
84;90;95;111;87
62;64;52;57;92
54;48;51;66;45
36;41;46;76;48
31;40;28;58;34
27;31;35;37;55
88;86;84;104;95
34;34;26;25;27
11;19;22;15;43
91;83;85;81;99
50;49;58;58;51
90;78;83;88;118
21;31;49;25;29
104;83;80;72;76
118;82;68;78;73
61;52;45;41;43
54;49;44;56;84
82;87;93;117;92
14;42;18;22;24
23;25;27;41;33
68;77;77;69;67
129;94;99;104;105
94;86;110;89;83
133;88;93;97;83
112;87;82;77;88
99;74;69;75;64
76;64;94;70;67
55;65;56;57;65
52;44;34;38;36
53;62;59;56;74
63;52;55;79;58
119;91;84;79;89
95;111;84;87;90
88;84;120;93;80
18;18;18;18;21
47;53;71;43;51
55;60;53;67;51
31;45;36;81;41
87;83;97;85;91
86;77;76;86;78
29;27;34;28;34
5;45;10;17;15
89;110;86;78;82
96;88;99;120;92
83;76;74;75;83
54;50;40;90;45
83;75;83;74;73
22;27;32;33;57
23;35;29;21;25
82;78;96;88;80
52;43;52;44;42
39;35;75;48;43
32;30;28;37;44
46;34;70;38;42
73;55;49;43;46
29;47;26;35;32
41;59;51;43;45
102;78;81;86;75
93;101;96;117;90
55;49;73;43;46
20;23;14;35;17
34;34;25;26;27
95;107;86;89;92
37;31;43;29;33
98;116;88;96;92
15;42;24;12;18
97;93;85;121;89
24;60;33;28;20
39;47;79;34;44
10;17;6;14;38
22;13;14;15;22
81;95;85;83;89
76;82;88;106;79
68;71;92;74;78
42;32;46;82;37
58;67;49;47;51
49;41;54;45;81
103;92;98;119;95
39;40;47;41;47
52;51;50;60;60
46;64;56;50;48
43;45;50;44;50
57;62;89;53;49
89;95;87;91;101
21;16;30;66;26
52;24;31;20;28
29;21;25;53;32
103;96;103;95;94
75;115;83;88;79
78;69;73;105;65
81;93;72;75;78
84;78;81;89;105
63;58;54;70;56
102;102;94;92;93
39;34;31;28;55
44;35;37;44;36
64;57;50;48;52
34;39;33;39;32
99;95;113;105;97
68;68;68;73;68
89;90;88;97;97
63;47;55;45;49
72;68;66;78;64
28;23;22;21;28
63;69;69;64;62
57;53;47;50;71
33;27;23;41;25
83;94;87;85;103
41;33;31;32;41
83;85;81;99;91
93;89;103;97;91
74;109;69;64;77
85;99;83;81;91
40;41;35;65;30
73;68;68;68;68
104;89;86;92;83
93;102;91;111;95
24;10;18;12;14
11;13;21;29;15
79;75;84;91;77
8;11;14;19;35
64;71;67;61;85
38;32;35;43;59
98;104;92;94;90
25;27;39;23;32
40;47;61;43;37
28;21;23;22;28
27;55;25;15;20
101;90;98;94;122
68;44;40;36;47
76;84;77;75;84
22;29;25;19;43
104;77;74;86;80
77;84;76;75;84
103;98;96;103;97
26;56;31;21;32
104;144;108;94;99
93;90;99;117;87
98;94;108;96;102
46;16;22;11;21
98;68;74;63;73
103;99;95;127;106
29;31;33;38;45
17;25;25;18;16
50;60;60;52;51
19;15;25;13;11
23;30;39;21;19
95;91;109;85;88
67;65;73;81;63
60;32;36;28;39
34;70;43;30;38
29;19;21;23;37
56;66;59;80;62
67;65;73;73;66
34;43;43;35;36
52;52;52;52;55
11;13;29;20;9
53;45;77;56;49
22;40;16;19;26
42;28;21;18;24
94;87;86;85;94
89;91;95;87;101
91;61;73;64;67
87;122;77;82;90
76;85;77;85;75
39;42;63;36;47
69;79;72;75;93
74;109;79;81;69
76;82;73;100;70
47;46;54;48;54
68;73;65;89;62
22;17;12;47;23
117;93;97;89;99
120;84;96;92;88
54;14;24;19;26
51;50;45;40;75
66;75;71;111;61
35;43;43;33;34
79;95;77;81;87
78;79;77;84;84
68;72;68;68;68
69;82;114;74;79
51;37;41;45;39
82;72;90;74;76
96;97;102;95;102
122;92;82;94;87
92;113;95;89;99
90;98;98;91;89
124;88;79;84;74
63;74;68;73;98
73;85;67;70;64
76;78;71;106;66
12;21;9;39;15
59;77;56;53;63
62;97;67;73;72
95;83;119;91;87
94;70;69;59;64
97;92;91;90;97
6;18;11;16;46
77;69;73;81;105
75;93;79;72;69
45;33;30;27;24
90;97;111;93;87
55;76;58;64;61
55;58;76;62;52
99;106;115;97;95
55;51;83;59;62
38;30;29;28;38
52;45;52;44;43
115;97;91;94;101
18;28;28;20;19
101;80;83;86;89
39;36;48;42;66
131;103;96;91;101
43;44;51;45;51
82;93;86;114;90
86;126;99;94;90
68;74;72;64;92
59;63;77;69;61
10;28;12;14;20
78;71;78;72;70
112;96;104;94;98
56;48;84;52;60
22;9;54;14;19
101;109;91;95;93
36;41;32;48;34
28;68;33;38;40
38;56;35;44;41
45;36;40;72;32
58;67;62;60;74
97;94;90;118;86
84;94;89;119;95
14;21;21;15;16
88;87;94;94;89
48;62;53;58;98
46;51;96;60;56
42;34;66;38;45
31;76;44;41;36
84;89;90;114;79
34;20;22;27;18
81;88;80;79;88
56;65;65;58;57
51;78;54;57;62
101;69;65;61;74
121;100;97;89;93
40;38;39;47;47
67;59;63;91;55
106;85;90;79;82
41;33;34;41;32
107;67;75;71;80
19;17;21;33;26
31;35;39;67;43
18;36;12;16;8
77;49;47;37;42
63;103;68;58;71
102;94;102;93;95
50;36;38;40;44
68;98;70;58;63
37;31;27;35;55
58;74;60;62;67
112;72;67;76;62
52;54;66;56;60
67;64;74;70;88
41;81;45;49;54
50;55;60;61;85
41;43;55;48;39
36;28;30;44;26
26;28;34;27;34
43;29;27;31;36
65;68;86;74;71
85;67;61;55;58
89;91;90;98;98
89;91;98;93;105
84;97;129;89;94
80;62;66;72;64
88;77;87;112;82
51;44;43;51;42
21;14;21;16;15
93;92;100;91;100
84;92;92;85;83
70;56;52;62;54
43;42;41;50;50
96;131;91;86;99
135;103;95;90;100
60;53;52;51;60
32;31;30;38;38
54;70;58;56;63
87;92;97;137;101
59;50;51;52;59
55;87;63;66;59
81;54;51;63;57
38;42;70;34;46
26;17;62;22;12
46;40;43;51;67
55;87;47;60;51
34;48;41;32;36
100;94;91;88;118
21;19;29;29;20
45;48;53;69;42
18;58;31;26;22
34;25;31;46;28
28;60;32;24;36
92;81;101;83;85
125;101;89;97;93
16;30;18;20;24
24;21;28;42;18
31;26;56;32;21
46;38;42;70;49
97;104;102;132;92
55;91;67;63;59
45;47;51;43;57
42;46;39;60;36
32;45;72;36;40
10;10;10;10;15
44;48;40;36;72
64;61;70;88;58
18;13;23;24;48
11;39;7;15;18
18;45;24;29;21
22;14;38;17;11
104;98;104;99;97
67;102;72;77;78
14;19;6;46;10
76;80;116;89;84
57;58;64;59;64
17;18;23;16;23
90;130;95;100;102
38;34;42;66;45
79;87;69;73;71
46;70;42;52;50
35;40;65;30;41
39;47;41;47;40
85;89;87;99;93
100;90;93;96;114
69;61;69;59;60
74;81;77;71;95
27;45;24;31;21
77;70;63;65;61
84;88;112;92;94
47;51;42;87;37
18;17;24;24;16
96;104;110;100;98
86;78;77;86;79
24;37;32;28;64
29;36;30;28;36
46;46;46;51;46
27;37;39;67;32
44;84;54;49;56
82;82;82;86;82
72;93;69;66;77
73;101;80;77;69
90;89;99;99;91
76;71;66;116;80
65;61;101;74;69
87;47;51;42;37
70;73;76;82;100
53;59;56;83;65
72;70;66;90;62
88;93;93;86;87
32;18;68;23;28
54;40;30;36;33
23;33;34;58;28
32;22;32;23;24
86;104;84;80;76
83;82;84;89;89
25;43;23;34;27
73;74;79;79;72
76;77;75;84;84
101;83;81;85;92
27;32;34;62;22
37;35;30;65;25
68;78;103;73;79
81;78;90;84;108
31;35;41;27;29
82;77;74;71;98
73;101;66;61;71
101;93;133;97;106
92;78;76;74;84
78;76;83;77;83
95;93;100;107;91
114;78;86;82;90
20;26;23;30;44
106;71;82;76;81
87;96;89;91;103
64;57;58;56;64
37;45;41;48;69
69;75;99;81;72
94;80;76;86;78
38;46;46;36;37
33;35;39;31;45
66;69;63;90;74
66;61;53;93;57
34;32;46;30;39
9;37;19;13;17
103;94;103;95;93
97;89;113;86;92
56;60;63;84;52
92;119;95;98;103
18;15;23;39;12
84;87;79;74;119
55;15;28;19;23
69;60;96;64;56
55;50;61;85;60
72;40;36;48;44
35;38;59;43;32
41;49;43;49;42
104;94;122;102;98
49;50;56;56;48
57;49;51;65;47
45;55;47;46;55
106;79;74;66;70
17;19;37;28;21
100;82;76;79;86
22;16;18;14;28
82;84;83;90;90
12;11;10;18;18
51;6;19;11;16
105;114;94;96;98
102;132;104;92;97
69;65;59;62;83
54;74;58;56;65
101;97;107;99;115
80;91;90;115;85
25;13;11;15;19
32;14;11;17;20
95;93;102;94;102
11;56;24;21;16
88;58;63;64;53
83;87;93;81;79
74;82;82;75;76
18;22;26;29;50
63;50;60;55;95
83;93;128;88;96
104;97;104;99;98
102;99;107;96;123
11;15;13;25;19
10;20;18;38;14
12;13;11;21;21
71;75;107;67;80
10;5;50;18;15
46;42;82;32;37
40;41;39;46;46
68;66;74;80;70
41;34;33;35;41
65;53;93;63;58
82;75;73;82;74
79;81;77;97;88
18;26;16;26;17
24;33;15;13;17
96;105;141;101;91
36;38;66;26;31
85;93;86;93;87
69;29;24;37;34
73;97;69;79;77
15;43;19;11;7
56;53;48;88;43
42;32;33;42;34
59;66;66;58;60
108;104;144;99;94
118;91;88;100;94
79;85;90;106;82
96;120;100;102;92
100;86;79;76;82
27;43;36;29;31
90;74;63;69;66
99;90;94;92;106
25;24;23;32;32
69;70;64;94;59
55;67;95;65;60
42;36;42;35;34
90;54;45;40;50
47;39;41;55;37
50;86;46;41;36
21;27;22;27;20
62;107;67;75;72
87;122;90;82;77
101;91;115;94;97
86;98;94;122;90
53;77;59;50;47
83;76;80;104;72
99;120;96;88;92
72;63;60;90;66
56;48;43;53;88
61;85;50;60;55
45;38;45;36;37
101;96;101;94;95
71;44;47;53;41
67;49;51;53;59
77;98;74;84;80
72;27;22;36;32
62;60;58;67;74
102;84;78;81;88
41;45;31;81;36
90;84;87;105;93
35;27;67;40;31
79;76;88;82;106
95;70;60;71;65
92;113;86;89;97
32;21;23;25;41
61;37;43;41;33
81;85;87;105;77
20;16;52;25;12
70;75;68;69;75
69;74;81;109;79
30;27;51;33;37
103;97;89;91;93
62;56;59;67;83
25;61;33;29;37
11;13;20;20;12
128;101;96;92;88
141;101;91;96;105
29;22;38;20;18
25;32;23;41;21
86;70;77;66;68
67;66;76;68;76
88;74;78;82;76
10;20;14;12;28
38;29;30;38;31
40;38;33;68;28
66;91;67;56;61
17;17;12;10;11
68;77;69;77;70
39;34;74;29;42
61;67;75;59;57
40;36;44;38;50
68;72;78;64;66
15;19;7;43;11
40;44;68;47;36
12;15;30;18;9
46;57;73;49;52
79;49;54;55;44
53;42;62;46;44
60;60;61;60;60
60;45;39;42;48
62;67;57;97;69
39;27;33;30;57
50;44;74;56;47
76;82;87;79;103
17;24;24;18;16
91;99;83;85;81
117;96;99;103;93
46;81;41;51;53
33;41;37;44;65
94;84;88;80;82
11;12;21;13;21
51;44;42;58;46
88;58;61;70;64
78;73;71;69;85
103;67;63;76;71
30;42;36;33;60
110;65;75;78;70
98;87;122;97;92
76;70;76;71;69
141;105;101;96;91
104;80;79;74;69
28;40;24;33;26
22;14;38;17;11
57;69;51;54;48
62;59;49;94;54
44;37;44;39;38
101;129;99;89;94
27;37;39;67;32
99;91;90;89;99
52;63;56;84;60
29;43;25;27;35
70;78;78;71;69
52;54;70;61;50
28;24;32;38;26
43;37;35;36;43
84;80;72;108;76
85;85;79;78;77
36;26;36;28;27
38;42;48;34;36
74;81;81;73;72
71;61;79;63;65
51;58;58;50;49
69;89;71;73;80
72;81;90;74;70
71;66;61;111;75
68;59;48;52;50
111;99;104;95;97
47;53;49;45;59
87;79;75;111;83
103;103;97;95;96
19;27;20;27;18
54;45;54;44;46
95;93;102;94;102
10;14;38;18;20
105;78;65;73;69
95;127;92;87;82
41;27;35;29;31
102;103;127;97;92
76;86;88;116;81
61;55;67;53;57
83;84;92;92;85
18;24;36;21;15
35;27;22;32;67
23;13;23;15;14
23;29;29;21;22
51;52;53;61;61
76;70;66;68;84
90;91;97;97;92
67;63;53;58;103
55;48;52;76;44
106;100;96;94;92
65;63;73;64;73
46;53;37;41;39
93;63;69;68;58
59;91;51;46;56
92;97;84;88;124
94;87;83;85;103
17;23;15;29;19
17;41;13;21;23
119;95;101;89;92
39;49;74;44;50
14;18;6;42;10
61;21;16;29;26
36;30;42;60;33
47;61;37;40;43
19;21;28;23;35
39;53;43;47;41
94;87;89;101;85
21;25;35;23;29
38;38;38;42;38
97;103;98;103;96
29;31;45;33;38
102;88;84;81;78
80;107;83;77;89
96;141;91;105;101
28;64;32;37;24
25;46;14;18;22
82;85;100;79;88
47;55;87;51;60
63;35;23;33;28
79;76;100;73;84
76;90;80;78;84
80;66;76;116;71
39;46;46;40;41
27;20;13;11;15
32;24;28;60;36
78;57;54;50;46
95;122;98;92;104
78;64;72;68;66
65;68;71;75;89
66;70;58;62;94
72;66;65;67;72
85;93;88;109;82
18;25;19;20;25
48;56;80;59;52
29;27;28;37;37
43;57;93;53;48
49;31;34;37;28
96;98;104;94;112
124;92;88;96;100
33;30;26;22;54
45;18;29;21;24
71;75;81;79;99
95;111;104;97;99
100;65;75;70;76
51;79;43;47;55
15;10;20;60;24
93;100;94;92;100
29;15;13;22;17
39;84;44;52;49
57;21;12;7;17
93;72;77;69;66
79;71;87;73;69
102;107;123;96;99
93;102;102;92;94
76;85;78;85;77
62;94;70;73;66
66;48;42;46;38
73;101;80;69;77
63;66;53;98;58
75;60;54;63;57
44;40;48;52;76
22;30;21;30;20
80;73;75;74;80
44;24;35;28;26
58;40;43;37;46
26;31;24;25;31
56;50;68;53;47
14;13;20;20;15
67;55;52;46;49
80;53;64;59;56
97;99;87;92;127
93;97;101;106;133
63;63;58;57;56
92;87;95;127;82
96;89;92;110;86
45;42;32;37;77
44;57;48;52;84
68;72;100;76;79
72;51;48;45;56
39;46;46;37;38
8;12;40;19;16
96;92;106;100;94
78;67;71;69;87
93;96;100;114;90
26;19;33;17;21
78;82;74;70;106
71;67;103;63;76
99;104;98;97;104
38;41;44;59;47
25;23;32;24;32
98;104;97;99;104
86;82;90;114;78
38;52;45;36;40
19;31;22;25;49
74;72;68;92;64
70;98;68;58;63
15;14;22;13;22
55;41;39;48;43
61;67;67;62;60
56;62;80;60;52
68;23;28;33;36
83;74;83;73;75
29;25;22;43;19
102;97;93;95;109
51;49;47;57;65
103;89;96;87;91
29;34;24;37;69
75;59;66;57;55
90;122;77;82;87
28;32;30;44;37
30;32;28;42;36
53;42;46;44;62
16;13;22;40;10
98;103;93;104;128
74;80;86;104;77
106;98;99;100;106
49;43;42;41;49
12;24;17;8;10
31;36;39;71;26
36;30;28;32;42
103;99;93;96;117
60;66;59;66;61
24;32;25;32;26
113;101;92;95;98
68;73;73;66;67
26;58;31;18;22
63;53;49;57;51
79;80;86;78;86
49;73;43;48;38
73;73;65;66;64
67;56;61;91;66
63;31;35;42;39
26;44;32;23;29
93;128;98;100;88
24;12;17;8;10
73;97;76;69;65
72;48;51;56;45
55;49;46;52;67
127;82;87;91;77
61;58;93;48;53
40;43;48;37;64
82;82;74;75;73
18;24;17;24;19
30;37;29;28;37
93;102;86;82;84
68;68;59;60;58
12;10;10;10;10
77;37;45;50;41
20;16;26;12;14
108;92;81;87;84
100;96;94;92;106
72;100;60;65;70
99;92;120;88;96
51;55;59;83;47
75;67;81;71;69
70;49;46;38;42
88;109;93;82;85
84;92;96;120;88
75;85;78;81;99
100;88;128;93;98
76;48;40;44;52
80;75;74;73;80
76;41;36;48;46
46;56;91;59;51
31;31;25;23;24
18;15;12;21;33
12;18;36;22;15
71;43;47;39;50
41;35;65;40;30
27;32;24;21;48
49;47;57;57;48
90;86;81;126;76
88;90;98;98;89
21;71;26;31;35
44;40;58;50;42
28;38;31;34;52
97;88;89;97;90
95;55;63;60;50
39;57;45;36;42
75;67;83;65;69
7;17;35;11;15
81;109;77;85;88
78;82;114;87;74
25;24;32;26;32
31;20;28;52;24
103;71;79;75;82
73;74;72;81;81
29;24;31;19;59
49;43;53;67;46
33;30;54;27;38
44;50;68;47;54
80;44;40;30;35
14;18;24;42;22
79;114;74;69;82
12;28;21;16;14
49;55;61;51;47
19;43;15;23;25
91;89;105;97;87
6;14;16;34;10
33;21;19;17;26
58;64;54;52;50
90;102;98;94;126
70;74;72;86;79
46;54;56;74;50
60;58;53;88;48
103;82;89;79;85
65;69;73;61;97
24;24;24;26;24
42;39;60;48;45
59;58;65;65;57
77;109;73;82;69
21;16;46;11;22
54;47;54;48;49
17;11;14;41;23
80;53;44;40;48
16;21;26;56;28
94;100;92;100;93
56;32;35;38;42
81;91;82;83;91
62;67;72;73;97
73;49;46;52;57
76;112;84;88;80
16;22;30;12;14
94;99;104;108;144
31;37;42;58;34
22;32;36;27;72
100;96;92;105;132
44;44;44;44;48
86;76;104;80;84
13;25;9;18;11
33;49;25;22;28
64;72;88;61;67
120;88;84;93;80
16;14;22;28;18
26;25;27;35;35
45;21;9;17;13
65;60;57;54;81
88;100;82;85;79
92;57;60;47;52
101;85;87;89;94
75;111;66;61;71
51;69;53;49;60
79;111;76;71;66
100;124;97;106;94
17;26;12;62;22
28;28;21;23;22
51;44;72;48;40
53;38;32;35;41
134;107;94;98;102
78;80;86;92;82
75;91;77;84;79
23;32;21;41;25
38;25;30;35;70
99;81;85;91;83
16;6;11;46;18
33;45;37;41;69
49;57;53;59;77
32;24;23;32;25
33;37;69;45;41
92;91;90;100;100
69;51;61;55;53
36;27;31;43;29
69;61;65;101;74
117;89;97;93;99
86;62;65;54;58
63;59;69;87;67
76;62;55;58;52
22;16;28;46;19
29;59;24;35;34
42;40;60;32;36
87;81;73;77;75
118;90;86;94;82
82;93;88;85;109
49;45;55;53;73
38;32;38;33;31
12;22;15;36;18
10;14;12;18;24
76;88;112;84;80
41;45;57;43;50
74;79;86;72;70
59;67;64;99;54
55;95;50;63;60
93;85;81;117;89
63;69;57;59;55
70;78;69;71;78
57;59;63;69;55
115;88;79;83;75
32;23;25;32;24
68;100;65;55;60
62;64;66;80;72
106;113;101;99;97
92;76;68;65;71
76;82;88;74;78
15;29;17;22;13
20;10;38;14;18
106;138;98;93;103
104;83;80;76;72
94;92;122;87;82
83;65;56;59;53
63;67;83;74;65
46;48;60;50;54
43;38;45;33;73
37;47;42;49;77
47;20;7;15;11
23;63;18;28;31
95;89;92;113;99
23;15;23;14;13
87;94;89;94;88
71;69;83;73;77
99;107;98;97;107
90;99;89;99;91
95;93;104;113;97
37;31;42;34;58
43;40;37;55;34
70;67;73;77;91
51;43;51;42;41
65;71;66;71;64
35;40;40;33;34
108;98;100;108;99
22;54;19;9;14
81;86;78;75;102
65;66;73;67;73
32;31;33;40;40
58;54;56;70;63
67;27;31;22;17
98;89;84;94;134
22;26;30;34;58
98;90;84;80;82
23;59;9;19;14
91;80;84;82;100
39;47;42;63;36
130;100;102;95;90
74;69;114;78;64
51;75;45;57;48
55;45;50;85;57
94;98;106;102;130
24;42;34;26;28
102;92;96;110;94
46;39;53;37;41
134;89;94;84;98
91;123;95;87;99
14;21;13;21;12
16;14;18;25;34
63;33;28;23;35
71;46;36;41;47
45;48;42;39;60
32;30;36;42;28
57;47;59;52;87
99;106;106;98;100
26;15;47;19;23
14;16;21;21;15
36;44;44;37;35
14;12;32;23;16
81;77;113;89;85
40;34;43;37;55
69;93;73;75;65
84;80;112;76;88
35;21;27;17;19
40;50;44;36;38
47;72;37;42;48
14;35;19;11;8
45;81;36;41;31
26;20;26;21;19
12;17;11;10;17
62;58;66;68;86
71;68;74;86;65
48;54;46;60;50
88;84;86;100;93
73;67;78;94;70
66;71;111;76;79
41;29;34;39;69
34;40;58;30;38
51;63;42;45;48
64;67;88;74;70
116;92;89;100;95
54;70;56;63;58
87;87;82;81;80
97;122;87;92;98
46;26;22;28;18
29;34;39;43;79
59;38;41;47;44
47;42;82;37;50
95;103;97;96;103
83;76;92;72;74
45;33;43;38;73
25;28;22;34;52
94;92;93;100;100
69;73;65;67;79
29;22;50;18;26
79;70;59;61;63
31;38;26;22;24
84;124;89;79;92
20;26;44;17;14
69;73;83;77;71
54;75;63;60;57
70;64;63;65;70
37;41;39;47;55
69;69;63;62;61
27;22;32;35;67
84;76;66;70;68
81;74;95;71;77
37;46;38;46;36
93;101;106;133;97
22;32;67;35;27
72;70;78;71;78
71;83;76;81;111
102;95;102;94;93
88;94;86;94;87
12;30;16;22;14
23;41;25;27;33
39;45;42;48;60
83;84;85;92;92
77;73;81;75;87
54;24;19;14;26
32;23;32;22;24
56;58;72;64;54
97;92;102;142;106
12;21;13;11;21
23;9;13;11;17
36;40;60;42;32
74;34;46;39;44
83;72;76;74;92
38;43;73;33;45
45;49;59;53;47
51;41;47;44;65
48;40;56;42;38
33;33;24;26;25
20;13;11;20;12
13;19;24;40;16
76;70;73;91;79
56;49;44;40;42
16;24;18;14;32
22;50;14;18;26
73;61;65;69;97
87;78;82;94;80
37;35;36;42;42
94;118;97;90;86
44;14;26;20;17
37;57;33;29;39
45;40;35;85;49
77;27;41;37;32
87;78;83;123;73
23;58;18;28;30
56;106;70;66;61
65;80;59;62;68
73;43;45;33;38
44;58;37;34;40
61;73;66;101;71
79;65;72;63;67
46;22;28;18;26
15;12;23;39;18
56;77;65;59;62
91;94;99;115;88
80;74;84;98;77
64;46;40;50;43
42;50;82;46;55
92;87;100;132;97
47;55;55;48;46
69;45;41;37;48
30;36;33;42;60
86;88;95;95;87
45;39;44;69;34
20;25;33;30;65
91;94;97;115;101
37;31;34;61;43
54;36;30;24;27
32;24;56;28;35
30;39;28;48;32
13;22;49;9;17
55;40;37;43;34
74;69;79;80;104
59;29;35;41;32
30;30;22;23;21
47;33;31;40;35
73;77;71;83;69
85;77;81;87;105
15;14;21;13;21
28;12;20;14;10
42;37;32;44;72
85;71;81;121;76
80;64;60;71;62
56;83;65;59;53
87;52;59;57;47
56;35;40;32;29
53;58;88;63;64
88;81;85;77;109
15;60;24;10;20
47;17;23;20;29
87;52;47;59;57
108;104;94;99;144
22;31;43;25;28
92;52;56;65;60
42;35;42;34;36
78;48;50;38;43
16;20;25;18;32
39;36;26;31;71
61;57;85;49;53
74;95;67;63;71
42;41;40;47;47
59;58;58;58;58
25;16;20;18;32
46;41;38;35;62
100;90;88;94;86
44;37;36;38;44
92;87;97;132;100
94;54;64;59;66
60;53;44;48;46
20;15;27;11;13
34;30;42;66;38
53;98;62;58;48
110;65;70;78;75
83;89;86;94;110
115;75;88;79;83
48;48;48;53;48
28;29;30;37;37
16;15;21;21;14
92;89;113;81;85
81;108;92;84;87
66;72;72;65;64
54;61;49;59;89
13;34;7;10;18
36;46;38;40;54
38;44;48;62;41
13;10;18;34;7
36;29;24;22;20
44;68;38;41;50
89;99;100;124;94
47;42;38;40;54
26;31;20;23;47
28;34;58;33;23
60;67;55;51;53
84;80;93;120;88
38;36;56;40;47
40;68;50;44;48
41;47;53;44;71
53;25;21;29;32
89;84;94;119;95
97;99;103;95;109
27;45;24;31;21
92;85;99;87;83
33;40;34;32;40
74;83;83;76;75
83;77;75;91;73
85;49;53;57;61
27;22;31;17;67
33;45;29;38;31
46;48;44;54;62
14;24;17;38;20
84;71;76;116;81
9;13;20;29;11
93;100;121;89;97
124;89;79;84;92
30;29;37;37;31
78;43;50;38;48
109;85;81;77;73
65;93;58;53;63
45;35;63;39;43
39;49;49;40;41
78;82;86;90;114
64;74;68;60;62
91;75;77;84;79
70;64;73;67;85
42;56;49;44;40
63;39;42;35;31
9;13;17;45;21
13;20;14;20;12
83;76;72;104;80
82;91;77;87;127
66;70;68;82;75
21;27;27;22;20
80;88;91;112;84
32;72;36;22;27
81;89;117;93;85
76;74;84;84;75
54;70;43;49;46
83;97;85;81;90
35;28;25;31;49
43;44;45;51;51
17;21;57;12;7
51;42;87;47;37
80;75;110;70;82
50;52;50;50;50
84;91;82;91;83
76;70;94;67;64
58;88;64;70;61
23;15;17;13;31
75;87;115;80;85
52;87;57;59;47
55;57;75;51;47
